KEYS,5ht1a,5ht7,beta2,d2,h1,SMARTS
KLEK_2012,7,3,1,13,1,[!#1]c1[cH]c2O[CH2]Oc2[cH]c1[!#1]
KLEK_2013,15,46,3,32,0,[!#1]c1[cH]n([!#1])c2[cH][cH][cH][cH]c12
KLEK_2014,55,31,8,55,7,[!#1]c1[cH]n([!#1])c2[cH][cH]c([!#1])[cH]c12
KLEK_2015,0,0,0,8,0,[!#1]c1[cH]n([!#1])nc1[!#1]
KLEK_2016,0,0,0,0,0,[!#1]c1[cH]n(C(=O)[CH3])c2[cH][cH][cH][cH]c12
KLEK_2017,0,0,0,0,0,[!#1]c1[cH]n(nc1c2[cH][cH][cH][cH][cH]2)c3[cH][cH][cH][cH][cH]3
KLEK_2018,3,5,0,19,2,[!#1]c1[cH]n[cH]c([!#1])[cH]1
KLEK_2019,0,0,0,0,0,[!#1]c1[cH]n[cH]c(Br)[cH]1
KLEK_2020,1,0,1,24,1,[!#1]c1[cH]n[nH]c1[!#1]
KLEK_2021,8,4,0,39,1,[!#1]c1[cH]n2[cH][cH][cH][cH]c2n1
KLEK_2022,0,0,0,0,0,[!#1]c1[cH]n2[CH2][CH2][CH2]c2n1
KLEK_2023,0,0,0,0,0,[!#1]c1[cH]n2c(n1)n([!#1])c3[cH][cH][cH][cH]c32
KLEK_2024,20,21,0,42,8,[!#1]c1[cH]nc([!#1])c([!#1])[cH]1
KLEK_2025,3,0,0,9,0,[!#1]c1[cH]nc([!#1])n[cH]1
KLEK_2026,0,15,0,18,3,[!#1]c1[cH]nc([!#1])n1[!#1]
KLEK_2027,0,0,0,10,0,[!#1]c1[cH]nc([!#1])o1
KLEK_2028,9,15,0,15,0,[!#1]c1[cH]nc2[cH][cH][cH][cH]c2[cH]1
KLEK_2029,15,1,0,3,0,[!#1]c1[cH]nc2[cH][cH][cH][cH]c2n1
KLEK_2030,20,4,1,199,3,[!#1]c1[cH]nn([!#1])c1[!#1]
KLEK_2031,2,0,0,21,0,[!#1]c1[cH]nn([cH]1)c2[cH][cH][cH][cH][cH]2
KLEK_2032,1,0,0,1,0,[!#1]c1[cH]oc2[cH][cH]c([!#1])c([!#1])c12
KLEK_2033,0,0,0,0,0,[!#1]c1[cH]oc2c1[cH]c([!#1])c3[cH][cH][cH][cH]c23
KLEK_2034,7,8,5,52,15,[!#1]c1[cH]sc([!#1])n1
KLEK_2035,0,0,0,1,0,[!#1]c1[cH]sc([NH2])n1
KLEK_2036,0,0,0,0,0,[!#1]c1[n+]([!#1])[cH][cH]c2[cH][cH][cH][cH]c12
KLEK_2037,45,47,32,154,0,[!#1]c1[nH]c([!#1])c([!#1])c1[!#1]
KLEK_2038,11,14,27,93,0,[!#1]c1[nH]c2[cH][cH][cH][cH]c2c1[!#1]
KLEK_2039,21,23,2,37,0,[!#1]c1[nH]c2[cH][cH]c([!#1])[cH]c2c1[!#1]
KLEK_2040,0,0,0,0,0,[!#1]c1[nH]n[cH]c1I
KLEK_2041,0,0,0,0,0,[!#1]c1[nH]nc([CH3])c1[N+](=O)[O-]
KLEK_2042,0,0,0,0,0,[!#1]c1[nH]nc([CH3])c1Br
KLEK_2043,1,1,0,0,0,[!#1]C1=[CH][CH2][CH2][CH2][CH2]1
KLEK_2044,0,0,0,0,0,[!#1]C1=[CH][NH][CH]2[CH]=[CH][CH]=[CH][CH]21
KLEK_2045,0,0,0,0,0,[!#1]C1=[CH]C(=O)[CH]=[CH]C1=O
KLEK_2046,0,0,0,0,0,[!#1]C1=[CH]C(=O)[CH2]C([!#1])([CH3])[CH2]1
KLEK_2047,0,0,0,0,0,[!#1]C1=[CH]C(=O)[CH2]C([CH3])([CH3])[CH2]1
KLEK_2048,0,0,0,0,0,[!#1]C1=[CH]C(=O)c2[cH][cH][cH][cH]c2C1=O
KLEK_2049,0,0,0,0,0,[!#1]C1=[CH]C(=O)OC21[CH2][CH2][CH2][CH2][CH2]2
KLEK_2050,0,0,0,0,0,[!#1]C1=[CH]O[CH2][CH2]O1
KLEK_2051,0,0,0,0,0,[!#1]C1=C([!#1])[CH]([NH]C(=O)[NH]1)c2[cH][cH][cH][cH][cH]2
KLEK_2052,0,0,0,0,0,[!#1]C1=C([!#1])[CH]([NH]C(=O)[NH]1)c2[cH][cH][cH]c([!#1])[cH]2
KLEK_2053,0,0,0,0,0,[!#1]C1=C([!#1])[CH](C2=C([CH2]C([!#1])([CH3])[CH2]C2=O)[NH]1)c3[cH][cH][cH]c([!#1])[cH]3
KLEK_2054,0,0,0,0,0,[!#1]C1=C([!#1])C(=O)[CH2]C([!#1])([CH3])[CH2]1
KLEK_2055,0,0,0,0,0,[!#1]C1=C([!#1])C(=O)c2[cH][cH][cH][cH]c2C1=O
KLEK_2056,0,0,0,0,0,[!#1]C1=C([OH])[CH2]C([CH3])([CH3])[CH2]C1=O
KLEK_2057,0,0,0,0,0,[!#1]C1=C([OH])C(=O)c2[cH][cH][cH][cH]c2C1=O
KLEK_2058,0,0,0,0,0,[!#1]C1=C(C(=O)c2[cH][cH][cH][cH]c12)c3[cH][cH][cH][cH][cH]3
KLEK_2059,0,0,0,0,0,[!#1]C1=C2[NH]c3[cH][cH][cH][cH]c3N2[CH2][CH2]C1=O
KLEK_2060,20,1,0,0,0,[!#1]C1=N[CH2][CH2][NH]1
KLEK_2061,0,0,0,0,0,[!#1]C1=N[CH2][CH2]c2[cH][cH][cH][cH]c12
KLEK_2062,0,0,0,0,0,[!#1]C1=N[CH2][CH2]n2[cH][cH][cH]c12
KLEK_2063,0,0,0,0,0,[!#1]C1=N[NH]C([CH2]1)(c2[cH][cH][cH][cH][cH]2)c3[cH][cH][cH][cH][cH]3
KLEK_2064,0,0,0,0,0,[!#1]C1=Nc2[cH][cH][cH][cH]c2[CH2][CH2][CH2]1
KLEK_2065,0,0,0,0,0,[!#1]C12[CH2][CH2][CH2][CH]2[CH]3[CH2][CH2][CH]1[CH2]3
KLEK_2066,0,1,1,4,1,[!#1]c1c([!#1])c([!#1])c([!#1])c([!#1])c1[!#1]
KLEK_2067,0,0,0,0,0,[!#1]c1c([!#1])c(=O)n(c2[cH][cH][cH][cH][cH]2)n1[!#1]
KLEK_2068,10,69,3,8,3,[!#1]c1c([!#1])c2[cH][cH][cH][cH]c2n1[!#1]
KLEK_2069,0,0,0,0,0,[!#1]c1c([!#1])c2[cH][cH][cH][cH]c2oc1=O
KLEK_2070,0,0,0,0,0,[!#1]c1c([!#1])c2[cH][cH][cH][cH]c2sc1=O
KLEK_2071,2,7,0,4,0,[!#1]c1c([!#1])c2[cH]c([!#1])[cH][cH]c2n1[!#1]
KLEK_2072,0,0,0,0,0,[!#1]c1c([!#1])c2[cH]c([!#1])[cH][cH]c2n1c3[cH][cH][cH][cH][cH]3
KLEK_2073,0,0,0,0,0,[!#1]c1c([!#1])c2[cH]c([!#1])c([!#1])[cH]c2n1[!#1]
KLEK_2074,0,0,0,0,0,[!#1]c1c([cH][cH][cH]c1[N+](=O)[O-])C(=O)[OH]
KLEK_2075,0,0,0,0,0,[!#1]c1c([cH][cH]c2nonc12)[N+](=O)[O-]
KLEK_2076,0,0,0,0,0,[!#1]c1c([cH]c([cH]c1[CH]([CH3])[CH3])[CH]([CH3])[CH3])[CH]([CH3])[CH3]
KLEK_2077,0,0,0,0,0,[!#1]c1c([cH]c([cH]c1[N+](=O)[O-])C(=O)[OH])[N+](=O)[O-]
KLEK_2078,0,0,0,0,0,[!#1]c1c([cH]c([cH]c1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
KLEK_2079,0,0,0,0,0,[!#1]c1c([cH]c([CH3])[cH]c1[N+](=O)[O-])[N+](=O)[O-]
KLEK_2080,0,0,0,0,0,[!#1]c1c([cH]c([N+](=O)[O-])c2[cH][cH][cH]nc12)[N+](=O)[O-]
KLEK_2081,0,0,0,0,0,[!#1]c1c([cH]nn1[CH3])[N+](=O)[O-]
KLEK_2082,3,11,0,3,0,[!#1]c1c([CH3])[cH][cH][cH]c1[CH3]
KLEK_2083,0,0,0,0,0,[!#1]c1c([CH3])[cH][cH]c([CH3])c1[CH3]
KLEK_2084,8,5,0,3,0,[!#1]c1c([CH3])[cH]c([CH3])[cH]c1[CH3]
KLEK_2085,0,0,0,0,0,[!#1]c1c([CH3])[cH]c([CH3])c([CH]=N[OH])c1[CH3]
KLEK_2086,0,0,0,0,0,[!#1]c1c([CH3])[cH]c(Br)[cH]c1[CH3]
KLEK_2087,2,0,0,1,0,[!#1]c1c([CH3])[nH]c2[cH][cH][cH][cH]c12
KLEK_2088,0,0,0,0,0,[!#1]c1c([CH3])c([CH2][CH3])nc2[cH][cH][cH][cH]c12
KLEK_2089,0,0,0,0,0,[!#1]c1c([CH3])n([!#1])n([!#1])c1=O
KLEK_2090,0,0,0,0,0,[!#1]c1c([CH3])n([CH3])n(c2[cH][cH][cH][cH][cH]2)c1=O
KLEK_2091,4,6,0,0,0,[!#1]c1c([CH3])nn([!#1])c1[CH3]
KLEK_2092,0,0,0,0,0,[!#1]c1c([N+](=O)[O-])c([!#1])c([N+](=O)[O-])c([!#1])c1[N+](=O)[O-]
KLEK_2093,0,0,0,0,0,[!#1]c1c([nH]c2[cH][cH]c([!#1])[cH]c12)C(=O)[OH]
KLEK_2094,0,0,0,0,0,[!#1]c1c([OH])[cH][cH]c2[cH][cH][cH][cH]c12
KLEK_2095,0,0,0,0,0,[!#1]c1c([OH])[cH]c([OH])[cH]c1[OH]
KLEK_2096,0,0,0,0,0,[!#1]c1c([OH])c2[cH][cH][cH][cH]c2oc1=O
KLEK_2097,0,0,0,0,0,[!#1]c1c([OH])c2[cH][cH][cH][cH]c2sc1=O
KLEK_2098,0,0,0,0,0,[!#1]c1c(Br)[cH]c(Br)[cH]c1Br
KLEK_2099,0,0,0,0,0,[!#1]c1c(Br)[cH]c(Br)c2[cH][cH][cH]nc12
KLEK_2100,0,0,0,0,0,[!#1]c1c(c2[cH][cH][cH][cH][cH]2)c3[cH]c([!#1])[cH][cH]c3n1[!#1]
KLEK_2101,6,0,0,7,1,[!#1]c1c(Cl)[cH][cH][cH]c1Cl
KLEK_2102,0,0,0,3,0,[!#1]c1c(Cl)[cH]c(Cl)[cH]c1Cl
KLEK_2103,3,0,0,7,1,[!#1]c1c(F)[cH][cH][cH]c1F
KLEK_2104,0,0,0,1,0,[!#1]c1c(F)c(F)c([!#1])c(F)c1F
KLEK_2105,0,0,0,1,0,[!#1]c1c(F)c(F)c(F)c(F)c1F
KLEK_2106,0,0,0,0,0,[!#1]c1c(n[cH]n1[CH3])[N+](=O)[O-]
KLEK_2107,0,0,0,0,0,[!#1]c1c(nc([CH3])n1[!#1])[N+](=O)[O-]
KLEK_2108,0,0,0,0,0,[!#1]c1c2[CH]([OH])[CH2]C([CH3])([CH3])[CH2]c2nc3[cH][cH][cH][cH]c13
KLEK_2109,1,1,0,0,0,[!#1]c1c2[cH][cH][cH][cH]c2[cH]c3[cH][cH][cH][cH]c13
KLEK_2110,0,0,0,0,0,[!#1]c1c2[cH][cH][cH][cH]c2c([!#1])c3[cH][cH][cH][cH]c13
KLEK_2111,0,0,0,0,0,[!#1]c1c2[cH][cH][cH][cH]c2n3c([CH3])nc4[cH][cH][cH][cH]c4c13
KLEK_2112,0,0,0,0,0,[!#1]c1c2[cH][cH][cH][cH]c2nc3[cH][cH][cH][cH]c13
KLEK_2113,0,0,0,0,0,[!#1]c1c2[CH2][CH2][CH2][CH2]c2nc3[cH][cH][cH][cH]c13
KLEK_2114,0,0,0,0,0,[!#1]c1c2[CH2][CH2][CH2]c2nc3[cH][cH][cH][cH]c13
KLEK_2115,0,0,0,0,0,[!#1]c1c2[CH2][CH2][CH2]c2nc3[CH2][CH2][CH2][CH2]c13
KLEK_2116,0,0,0,0,0,[!#1]c1c2[CH2][CH2][CH2]c2nc3[CH2][CH2][CH2]c31
KLEK_2117,0,0,0,0,0,[!#1]c1c2[CH2][CH2]N([CH3])c2nc3[cH][cH][cH][cH]c13
KLEK_2118,0,0,0,0,0,[!#1]c1c2C(=O)[CH2]C([!#1])([CH3])[CH2]c2nc3[cH][cH][cH][cH]c13
KLEK_2119,0,0,0,0,0,[!#1]c1c2C(=O)[CH2]C([CH3])([CH3])[CH2]c2nc3[cH][cH][cH][cH]c13
KLEK_2120,0,0,0,0,0,[!#1]c1n([!#1])c2[cH][cH][cH][cH]c2[n+]1[!#1]
KLEK_2121,0,0,0,0,0,[!#1]c1n([!#1])c2[cH][cH]c([!#1])[cH]c2[n+]1[!#1]
KLEK_2122,0,0,0,0,0,[!#1]c1n([CH3])c2[cH][cH][cH][cH]c2[n+]1[CH3]
KLEK_2123,1,0,0,7,1,[!#1]c1n[cH][cH][cH]c1[CH3]
KLEK_2124,0,0,0,0,0,[!#1]c1n[cH][cH][cH]c1[OH]
KLEK_2125,67,20,4,87,8,[!#1]c1n[cH][cH][cH]n1
KLEK_2126,0,0,0,0,0,[!#1]c1n[cH][cH]c(n1)c2[cH][cH][cH][cH][cH]2
KLEK_2127,6,7,4,10,17,[!#1]c1n[cH][cH]n1[!#1]
KLEK_2128,3,0,0,3,9,[!#1]c1n[cH][cH]nc1[!#1]
KLEK_2129,0,0,0,0,0,[!#1]c1n[cH][cH]nc1C(=O)[OH]
KLEK_2130,0,0,0,0,7,[!#1]c1n[cH][cH]nc1O[CH3]
KLEK_2131,0,4,6,9,10,[!#1]c1n[cH][cH]s1
KLEK_2132,8,3,0,13,0,[!#1]c1n[cH][nH]c1[!#1]
KLEK_2133,0,0,0,0,0,[!#1]c1n[cH][nH]n1
KLEK_2134,0,1,0,0,0,[!#1]c1n[cH]c(s1)c2[cH][cH][cH][cH][cH]2
KLEK_2135,22,16,0,5,1,[!#1]c1n[cH]n([!#1])c1[!#1]
KLEK_2136,0,0,0,0,0,[!#1]c1n[cH]n[nH]1
KLEK_2137,1,3,51,4,4,[!#1]c1n[cH]nc([!#1])c1[!#1]
KLEK_2138,0,0,0,0,0,[!#1]c1n[cH]nc2[nH][cH]nc12
KLEK_2139,0,0,0,0,0,[!#1]c1n[cH]nc2n[cH][nH]c12
KLEK_2140,0,0,0,0,0,[!#1]c1n[cH]nc2sc([CH3])c([CH3])c12
KLEK_2141,0,0,0,0,0,[!#1]c1n[cH]nc2sc3[CH2][CH2][CH2][CH2]c3c12
KLEK_2142,14,29,0,23,1,[!#1]c1n[nH]c([!#1])c1[!#1]
KLEK_2143,0,1,0,0,0,[!#1]c1n[nH]c([!#1])n1
KLEK_2144,0,0,0,0,0,[!#1]c1n[nH]c([NH2])n1
KLEK_2145,0,0,0,0,0,[!#1]c1n[nH]c(=O)[nH]c1=O
KLEK_2146,0,0,0,0,1,[!#1]c1n[nH]c(=O)c2[cH][cH][cH][cH]c12
KLEK_2147,0,0,0,0,0,[!#1]c1n[nH]c(=S)[nH]c1=O
KLEK_2148,0,0,0,0,0,[!#1]c1n[nH]c2[CH2][CH2][CH2][CH2]c12
KLEK_2149,30,50,3,74,5,[!#1]c1nc([!#1])c([!#1])[nH]1
KLEK_2150,18,10,4,10,33,[!#1]c1nc([!#1])c([!#1])c([!#1])n1
KLEK_2151,58,61,7,161,79,[!#1]c1nc([!#1])c([!#1])s1
KLEK_2152,2,2,0,1,1,[!#1]c1nc([!#1])c2[cH][cH][cH][cH]c2n1
KLEK_2153,0,0,0,0,0,[!#1]c1nc([!#1])c2c3[CH2][CH2][CH2][CH2]c3sc2n1
KLEK_2154,0,0,1,0,1,[!#1]c1nc([!#1])n([!#1])n1
KLEK_2155,20,53,0,36,1,[!#1]c1nc([!#1])nc([!#1])n1
KLEK_2156,0,0,0,0,0,[!#1]c1nc([!#1])nc([NH][CH3])n1
KLEK_2157,0,0,0,0,0,[!#1]c1nc([!#1])nc([NH]N=[CH]c2[cH][cH][cH]c([N+](=O)[O-])c2[OH])n1
KLEK_2158,0,0,0,0,0,[!#1]c1nc([!#1])nc(Cl)n1
KLEK_2159,0,0,0,0,0,[!#1]c1nc([!#1])nc(n1)N2[CH2][CH2][CH2][CH2][CH2]2
KLEK_2160,0,0,0,0,1,[!#1]c1nc([!#1])nc(n1)N2[CH2][CH2][NH][CH2][CH2]2
KLEK_2161,0,0,0,0,0,[!#1]c1nc([!#1])nc(n1)N2[CH2][CH2]O[CH2][CH2]2
KLEK_2162,0,0,0,0,0,[!#1]c1nc([!#1])nc(O[CH](C(F)(F)F)C(F)(F)F)n1
KLEK_2163,0,0,0,0,0,[!#1]c1nc([!#1])nc(O[CH3])n1
KLEK_2164,0,0,0,0,0,[!#1]c1nc([cH]c(n1)c2[cH][cH][cH][cH][cH]2)c3[cH][cH][cH][cH][cH]3
KLEK_2165,0,0,0,0,0,[!#1]c1nc([cH]s1)C2([CH2][CH]3[CH2][CH]4[CH2][CH]([CH2]3)[CH2]2)[CH2]4
KLEK_2166,1,1,0,3,0,[!#1]c1nc([cH]s1)c2[cH][cH][cH][cH][cH]2
KLEK_2167,0,0,2,0,0,[!#1]c1nc([cH]s1)c2[cH][cH]c([!#1])[cH][cH]2
KLEK_2168,0,0,0,0,0,[!#1]c1nc([cH]s1)c2[cH][cH]c([!#1])c([!#1])[cH]2
KLEK_2169,0,0,0,0,0,[!#1]c1nc([CH3])[cH][cH]c1[OH]
KLEK_2170,0,0,0,0,0,[!#1]c1nc([CH3])[cH]c([CH3])n1
KLEK_2171,0,0,0,0,1,[!#1]c1nc([CH3])[cH]s1
KLEK_2172,0,0,0,0,0,[!#1]c1nc([CH3])nc(O[CH3])n1
KLEK_2173,0,0,0,0,0,[!#1]c1nc([CH3])nc2sc3[CH2][CH2][CH2][CH2]c3c12
KLEK_2174,0,0,0,0,0,[!#1]c1nc([NH2])nc(Cl)n1
KLEK_2175,0,0,0,0,0,[!#1]c1nc([OH])[cH]c(=O)[nH]1
KLEK_2176,0,0,0,0,0,[!#1]c1nc(=O)c([!#1])c([!#1])[nH]1
KLEK_2177,0,1,0,0,0,[!#1]c1nc(c([!#1])s1)c2[cH][cH][cH][cH][cH]2
KLEK_2178,0,0,0,0,0,[!#1]c1nc(c([!#1])s1)c2[cH][cH]c([!#1])[cH][cH]2
KLEK_2179,0,0,0,0,0,[!#1]c1nc(Cl)nc(Cl)n1
KLEK_2180,0,0,0,0,0,[!#1]c1nc(I)[cH][cH]c1[OH]
KLEK_2181,0,0,0,0,0,[!#1]c1nc(nc(n1)N2[CH2][CH2]O[CH2][CH2]2)N3[CH2][CH2][CH2][CH2][CH2]3
KLEK_2182,0,0,0,0,0,[!#1]c1nc(nc(n1)N2[CH2][CH2]O[CH2][CH2]2)N3[CH2][CH2]O[CH2][CH2]3
KLEK_2183,0,0,0,0,0,[!#1]c1nc(O[CH3])nc(O[CH3])n1
KLEK_2184,6,3,0,27,3,[!#1]c1nc2[cH][cH][cH][cH]c2[nH]1
KLEK_2185,0,0,0,0,0,[!#1]c1nc2[cH][cH][cH][cH]c2[nH]c1=O
KLEK_2186,5,4,0,4,5,[!#1]c1nc2[cH][cH][cH][cH]c2c([!#1])c1[!#1]
KLEK_2187,6,6,0,0,0,[!#1]c1nc2[cH][cH][cH][cH]c2c(=O)[nH]1
KLEK_2188,0,0,0,0,0,[!#1]c1nc2[cH][cH][cH][cH]c2c(=O)n1c3[cH][cH][cH][cH][cH]3
KLEK_2189,0,0,0,0,0,[!#1]c1nc2[cH][cH][cH][cH]c2c(=O)o1
KLEK_2190,0,0,0,0,0,[!#1]c1nc2[cH][cH][cH][cH]c2c3[cH][cH][cH][cH]c13
KLEK_2191,1,2,0,67,59,[!#1]c1nc2[cH][cH][cH][cH]c2n1[!#1]
KLEK_2192,0,0,0,0,2,[!#1]c1nc2[cH][cH][cH][cH]c2nc1[!#1]
KLEK_2193,6,5,0,9,8,[!#1]c1nc2[cH][cH][cH][cH]c2o1
KLEK_2194,38,42,1,52,18,[!#1]c1nc2[cH][cH][cH][cH]c2s1
KLEK_2195,0,1,0,5,1,[!#1]c1nc2[cH][cH][cH][cH]n2c1[!#1]
KLEK_2196,0,0,0,0,0,[!#1]c1nc2[cH][cH]c([!#1])[cH]c2[nH]1
KLEK_2197,0,0,0,0,0,[!#1]c1nc2[cH][cH]c([!#1])[cH]c2o1
KLEK_2198,0,0,0,1,0,[!#1]c1nc2[cH][cH]c([!#1])[cH]c2s1
KLEK_2199,0,0,0,0,0,[!#1]c1nc2[cH][cH]c([CH3])[cH]c2s1
KLEK_2200,2,11,0,4,1,[!#1]c1nc2[cH]c([!#1])[cH][cH]c2[nH]1
KLEK_2201,0,1,0,3,6,[!#1]c1nc2[cH]c([!#1])[cH][cH]c2o1
KLEK_2202,10,10,0,14,10,[!#1]c1nc2[cH]c([!#1])[cH][cH]c2s1
KLEK_2203,0,0,0,2,0,[!#1]c1nc2[cH]c(Cl)[cH][cH]c2o1
KLEK_2204,0,0,0,0,0,[!#1]c1nc2n([!#1])c(=O)[nH]c(=O)c2n1[!#1]
KLEK_2205,20,18,0,16,0,[!#1]c1nc2n([!#1])c(=O)n([!#1])c(=O)c2n1[!#1]
KLEK_2206,0,0,0,0,0,[!#1]c1nc2nc([!#1])[cH]c([!#1])n2n1
KLEK_2207,0,0,0,0,0,[!#1]c1nc2nc([cH]c(c3[cH][cH][cH][cH][cH]3)n2n1)c4[cH][cH][cH][cH][cH]4
KLEK_2208,0,0,0,0,0,[!#1]c1nc2nc([CH3])[cH]c([CH3])n2n1
KLEK_2209,0,0,0,0,0,[!#1]c1nc2nonc2nc1[!#1]
KLEK_2210,0,0,0,0,0,[!#1]c1nc2sc3[CH2][CH2][CH2][CH2]c3c2c(=O)n1[!#1]
KLEK_2211,0,0,0,0,0,[!#1]c1nc2sc3[CH2][CH2][CH2][CH2]c3c2s1
KLEK_2212,12,12,0,26,2,[!#1]c1nn([!#1])c([!#1])c1[!#1]
KLEK_2213,0,0,0,0,0,[!#1]c1nn([CH3])[cH]c1Br
KLEK_2214,0,0,0,0,0,[!#1]c1nn(c([!#1])c1[!#1])c2[cH][cH][cH][cH][cH]2
KLEK_2215,0,0,0,0,0,[!#1]c1nn(c([!#1])c1[!#1])c2[cH][cH]c([!#1])[cH][cH]2
KLEK_2216,0,0,0,0,0,[!#1]c1nn[cH][nH]1
KLEK_2217,0,0,0,0,0,[!#1]c1nn[cH]n1c2[cH][cH][cH][cH][cH]2
KLEK_2218,8,2,0,597,118,[!#1]c1nnc([!#1])n1[!#1]
KLEK_2219,0,0,0,0,0,[!#1]c1nnc([!#1])n1c2[cH][cH][cH][cH][cH]2
KLEK_2220,0,1,0,2,0,[!#1]c1nnc([!#1])o1
KLEK_2221,0,0,0,0,0,[!#1]c1nnc([!#1])s1
KLEK_2222,0,0,0,0,0,[!#1]c1nnc([CH2][CH3])s1
KLEK_2223,0,0,0,0,0,[!#1]c1nnc([CH3])s1
KLEK_2224,0,0,0,0,0,[!#1]c1nnc([NH2])s1
KLEK_2225,0,0,0,0,0,[!#1]c1nnc2c([!#1])nc3nonc3n12
KLEK_2226,0,0,0,0,0,[!#1]c1nnc2c3[cH][cH][cH][cH]c3[nH]c2n1
KLEK_2227,0,0,0,1,0,[!#1]c1nnn[nH]1
KLEK_2228,2,0,0,2,1,[!#1]c1nnnn1[!#1]
KLEK_2229,0,0,0,0,0,[!#1]c1nnnn1c2[cH][cH][cH][cH][cH]2
KLEK_2230,0,0,0,0,0,[!#1]c1nnnn1c2c([!#1])[cH][cH][cH]c2[!#1]
KLEK_2231,0,0,0,0,0,[!#1]c1nnnn1c2c([CH3])[cH][cH][cH]c2[CH3]
KLEK_2232,3,0,0,0,0,[!#1]c1no[n+]([!#1])c1[!#1]
KLEK_2233,3,0,0,14,0,[!#1]c1nonc1[!#1]
KLEK_2234,0,0,0,0,0,[!#1]c1oc2[cH][cH][cH][cH]c2[n+]1[!#1]
KLEK_2235,0,0,0,0,0,[!#1]c1oc2[cH][cH]c([!#1])[cH]c2c1[!#1]
KLEK_2236,0,0,1,0,0,[!#1]c1oc2[cH][cH]c([!#1])c([!#1])c2c1[!#1]
KLEK_2237,0,0,0,0,0,[!#1]c1oc2[cH]c([!#1])c([!#1])[cH]c2c1[!#1]
KLEK_2238,0,0,0,0,0,[!#1]c1oc2c([!#1])c([!#1])c([!#1])[cH]c2c1[!#1]
KLEK_2239,0,0,0,0,0,[!#1]c1s[cH][n+]([!#1])c1[!#1]
KLEK_2240,0,0,0,0,0,[!#1]c1s[cH][n+]([!#1])c1[CH3]
KLEK_2241,0,0,30,0,0,[!#1]c1s[cH]c(c1[!#1])c2[cH][cH][cH][cH][cH]2
KLEK_2242,71,55,4,81,28,[!#1]c1sc([!#1])c([!#1])c1[!#1]
KLEK_2243,0,0,0,0,0,[!#1]c1sc([!#1])c(c1[!#1])c2[cH][cH][cH][cH][cH]2
KLEK_2244,10,10,0,0,0,[!#1]c1sc([CH3])c([CH3])c1[!#1]
KLEK_2245,0,0,1,0,0,[!#1]c1sc2[cH][cH][cH][cH]c2[n+]1[!#1]
KLEK_2246,13,16,0,4,28,[!#1]c1sc2[cH][cH][cH][cH]c2c1[!#1]
KLEK_2247,0,0,0,1,0,[!#1]c1sc2[cH][cH][cH][cH]c2c1Cl
KLEK_2248,0,0,0,0,0,[!#1]c1sc2[cH][cH]c([!#1])[cH]c2[n+]1[!#1]
KLEK_2249,0,0,0,0,0,[!#1]c1sc2[cH][cH]c3[cH][cH][cH][cH]c3c2[n+]1[!#1]
KLEK_2250,1,0,0,1,0,[!#1]c1sc2[cH]c([!#1])[cH][cH]c2c1[!#1]
KLEK_2251,0,0,0,0,0,[!#1]c1sc2[cH]c(F)[cH][cH]c2c1Cl
KLEK_2252,0,0,0,0,0,[!#1]c1sc2[CH2][CH2][CH2][CH2]c2c1[!#1]
KLEK_2253,0,0,0,0,0,[!#1]c1sc2[CH2][CH2][CH2][CH2]c2c1C(=O)[NH2]
KLEK_2254,0,0,0,0,0,[!#1]c1sc2c([!#1])[cH][cH][cH]c2c1[!#1]
KLEK_2255,0,0,0,0,0,[!#1]c1sc2c([!#1])c([!#1])[cH][cH]c2c1[!#1]
KLEK_2256,0,0,0,0,0,[!#1]c1sc2C(=N[OH])[CH2][CH2][CH2]c2c1[!#1]
KLEK_2257,0,0,0,0,0,[!#1]c1sc2C(=O)[CH2][CH2][CH2]c2c1[!#1]
KLEK_2258,0,0,3,0,0,[!#1]c1sc2n[cH]nc([!#1])c2c1[!#1]
KLEK_2259,923,690,42,2511,428,[!#1]Cl
KLEK_2260,1242,622,54,2413,341,[!#1]F
KLEK_2261,43,21,10,110,1,[!#1]I
KLEK_2262,4471,2527,212,9324,1461,[!#1]N([!#1])[!#1]
KLEK_2263,67,44,2,394,11,[!#1]N([!#1])[CH2]c1[cH][cH][cH][cH][cH]1
KLEK_2264,585,446,31,1199,393,[!#1]N([!#1])[CH3]
KLEK_2265,924,367,43,928,344,[!#1]N([!#1])C(=O)[!#1]
KLEK_2266,1,0,0,4,41,[!#1]N([!#1])C(=O)O[CH2][CH3]
KLEK_2267,156,147,8,336,18,[!#1]N([!#1])c1[cH][cH][cH][cH][cH]1
KLEK_2268,51,18,0,36,0,[!#1]N([!#1])c1[cH][cH][cH]c2[cH][cH][cH][cH]c12
KLEK_2269,0,0,0,0,0,[!#1]N([CH]([CH]([CH3])[CH3])C(=O)[!#1])C(=O)c1[cH][cH][cH][cH]c1C(=O)[!#1]
KLEK_2270,0,0,0,0,0,[!#1]N([CH]([CH]([CH3])[CH3])C(=O)[OH])C(=S)SC([!#1])([!#1])C(=O)[!#1]
KLEK_2271,0,0,0,0,0,[!#1]N([CH]([CH2]c1[cH][cH][cH][cH][cH]1)C(=O)[!#1])C(=O)c2[cH][cH][cH][cH]c2C(=O)[!#1]
